intersect_smiles,qm9_id,al9_id
O=C1NCCOC2CC12,47822,4808516
C1CC2C1CC1OCC12,41629,2353407
CCC1(CO)CC(=O)C1,104702,3834774
O=C1CC2C(=O)CC2O1,44708,4995858
N#CC1CNC2CC2N1,35796,4482563
CCCC#CC(C)OC,116894,2059936
N#CC#CC1CCC1O,94497,7514747
CC1=CCOC2(CC2)C1,75491,1299091
C#CC1=C(C)CC(=O)N1,73903,1604771
C#CC1CCC12CCC2,35681,3934022
CC1(O)CCC=CCC1,64320,3296602
O=C1OC2C=CC(C2)O1,44743,6104248
COC1(C)COCC1O,104416,9019326
C#CCOc1cc[nH]c1,24091,1300967
CC1C=CCC(O)C=C1,92911,7247567
C1COCC2CCC2C1,42040,3590347
CC1=CC2C(=O)CC2C1,74575,220966
CC1(C)OCOCC1=O,64454,1118311
CNC(=O)C#CC(C)O,98022,9606281
CC(C)(O)C#CC(N)=O,53731,1047232
CC(=O)CCC1CC1C,89014,4789521
COCC1(C)NCC1=O,118935,6899770
N#CC1=CC(CO)CC1,115261,7400217
CCCC1COC(=O)O1,121041,6982096
CC1(C)CC(=O)C2CC21,63304,639120
CNc1cncnc1C,32233,9747168
CC1CCCC1(O)C#N,95910,5145564
C#CC1(C)COC1CO,115523,993926
N#CC1CN2CC=CC12,35502,6277214
C#CC(=NO)C(C)(C)O,22041,2727127
CCC1OCCC1(C)C,116193,2830469
C#CC1(C(C)C)CC1O,58649,1481114
C#CCOC(C#N)CC,102889,4155710
CC(O)C1COC12CC2,59673,187059
O=C1NC=C2CCC2N1,45697,4612788
C#CC1(C)CCC1OC,115547,4382096
OCC12CCCCC1C2,107675,7465020
CC1C(O)C(C)(C)C1O,76336,2031833
COC1CCC(C)(C)O1,115286,8320661
CCCC1(C)CCC1C,118957,4197046
CC1(CCO)CC=CC1,118897,3093892
CCC1C(CC)C1CC,110138,3362750
CC1C=CCC(O)C1O,92903,7338700
COC1CCC(=O)C1=O,115131,8315509
CNC(=O)C1CC2CC21,98762,9527270
CCCC(CC)C(C)=O,118425,4345507
OC1C=C2C=CCC2C1,92276,7278032
CC1C(C)C12OCC2O,76547,2635448
C#CC12CC1C=CC2C,84598,7428535
CC(O)C12CC1OCO2,58900,2032730
C#CC1CC=C(CO)C1,109195,7625361
CC1OC(=O)CC1CO,112418,4576147
CCC1(C)C(=O)OC1C,103148,4318946
CC(C)OC1CC1CO,113922,1826894
N#CC1CCOCC1=O,47773,6621193
Cc1cnc(CC#N)o1,28679,1497195
NC(=O)CC#CCCO,116947,4643773
CC(=O)C1C=CC2CC21,54860,1273848
CC1(C#N)CC(=NO)C1,22123,2434159
O=C1CNC2CC2NC1,46917,4829142
CCc1cocc1NC,32525,1882675
NC(=O)C12CCC1CC2,54592,4804341
CCC(=O)OC(C)CC,101580,4501770
CC#CC1CCCC1=O,53422,3935671
C#CCCOC(=O)CO,99367,7265306
C#CCCC(C)COC,118274,6616002
CC1(C2NCC2=O)CC1,65227,506631
CC1CC1CC#CCO,97930,6296914
CC#Cc1coc(=O)[nH]1,25685,1500244
CN1CCC=CNC1=O,95569,7943108
N#CC12CCCC1CC2,34402,5241444
C#CC1CC=CC1C#N,35620,3193530
O=C1C=CCC12CCC2,43366,5113777
CC1C(=O)C2C(O)CC12,90412,89419
COC12CC3CC3C1C2,107208,9345472
COCC1C(=O)NC1C,120020,5337851
CC(O)C(C)C(C)CO,100752,268330
C#CC1CC2C(C)C12O,80331,3538890
C1CC(OC2CC2)CO1,36945,2955570
CC1(C2CNC2=O)CC1,65224,3533451
CCOCC1CC(=O)O1,122401,8761467
C#CC1OCC12COC2,35688,2039793
O=Cn1cccc1CO,32191,7397510
OCCC1C2OCOC12,120336,7468379
COC1CC1C(C)C#N,113740,7703011
CCN1CC(C)(O)C1=O,112547,8407538
C#CC1CC(C(C)=O)O1,54920,4257109
CC1CCC1C1COC1,94565,6161755
CC1(C#N)C2CC(=O)C21,62342,550374
CC(O)C(=O)C1CCO1,57913,896518
COc1cccc(F)c1,133081,9033211
CCC1COC1(C)CO,115596,4351708
CCN1CC(N)C1C#N,112773,7953646
CCC1(C#N)OCCO1,105755,890375
C#CCC1OC2C(O)C12,80729,7273043
NC1=CC(=O)NC=CC1,74197,4784247
CC1OC2CCC12C#N,92391,5794618
COC1CCC2(C)CC12,115804,8322728
CCCC1(O)CCCC1,119001,3840163
O=C1CN2CCOCC12,45594,5761491
C#CCCC(=O)COC,117433,6919885
CNC(=O)C1C2CCC21,98621,9650244
CCC1(C)C=CCCO1,104428,3403011
CCC1CC2OCC1O2,114830,3622851
N#CCCn1cccn1,128918,6705494
C1=CC2(CC2)OCCC1,40275,2789145
CCC(C)C1OC2CC21,101365,4536528
CCCOCC(C)CO,122966,8644140
COC12C=C(C)CC1C2,107394,9420662
CC1OCCC1CC#N,96030,6239139
CC(=O)CCCC(C)O,60434,246590
CCCC1(C(C)O)CC1,119143,533853
c1ccn(C2CCC2)c1,24619,3898674
O=C1CC2CC(O)C1N2,91610,7511507
COC(C)c1ncco1,30670,9424710
CC(C)(O)C#CCCO,116861,2777750
C1=CC2CC3CC3(C1)C2,38706,3984408
CC1OCOC(C)C1O,95810,5725885
CCC1CCC12CCO2,115640,1334877
CCC#CC1COC1C,97844,4947068
COC1C(C)C(C)C1O,109590,7761902
CCC1(C)CCC2CC21,104302,4070343
CN1CC=CC(C#N)C1,92923,9885666
N#CCC1C(O)C1CO,109827,7412280
CN1CC2(CC2)CC1=O,89829,8297813
C#CC(=O)NCC(C)O,60320,1058872
CCC1C(=O)CC2CC21,111462,3973386
CC(C)C1OCC(=O)O1,59613,1635704
C#CC1CC=C(C)CC1,75176,2234091
OC1C=CC2(CCC2)C1,90001,5087691
CC(C)C1(C)CCC1C,58556,2517166
CC1=CCC2(CO)CC12,106972,990052
C#CC(=O)CC(=O)NC,98928,9776443
C1=C2CCC2OC12CC2,40070,2338682
CCOC1C2OC(C)C12,120146,8607516
C#CC(C)(C)C(C)=NO,22045,802803
C#CC1(C)CC1C1CC1,65342,1022907
CC1CC12CN(C=O)C2,87753,6826063
CCOC1CC1(C)OC,120641,8679872
C#CC1OC2C(O)CC12,90539,7237458
CC(=O)N1C(C)C2CC21,82072,1901020
C#CC1=C(C)C(O)CC1,93601,1516628
CC1OCC(C)(O)C1=O,93660,5567896
OCC#CC12COC1C2,97724,7280292
CCOc1occc1O,32757,8617133
C#CC(C#N)C(C)(C)O,57327,3665131
CC1C(C#N)C2CCN12,83662,504033
CC1(C)C=CC2CCC21,63204,2963186
C1OCC1C12CC1CO2,39113,3467665
C1=CCOCC=CCC1,42071,2542732
CC1C(O)C(=O)C2CC21,81919,37147
OCC1(C2CC2)CC1O,105272,7292822
Cc1c[nH]cc1NC=O,29600,1467992
N#CC(O)C1CCCO1,57114,5080083
C#CC1CC2CC(C)C12,91295,6454400
NC(=O)CC1CCOC1,56032,4440507
CC1OCCC=C1CO,109376,6762426
COC1(C)C(O)C1CO,109689,9064232
CN1CCC1C#CC#N,94495,7347406
CC(C)(C)CCCC#N,57549,2792028
CCC1(C(O)C#N)CC1,104999,1316237
CN1CC2(CC2)OC1=O,89831,8001529
CC(=O)C(=O)C(C)CO,100505,1505581
CC1CC2C(C)C2(O)C1,80562,696929
c1coc(C2COC2)n1,24602,1850963
Cc1[nH]c(C)c(O)c1O,26690,78287
Cc1cncc(N)c1C,28866,285887
CCC1OCCC1CO,116298,3343079
O=C1OCCC12CC2O,88145,4739686
COCC(C#N)C(C)O,117553,5927751
C#Cc1ccc(=O)on1,130754,6824224
CC1C(=O)N(C)C1(C)C,75615,622283
O=C1C=C2CCOC2C1,45540,4507590
CC1CC(=O)C2CC12C,85275,8981306
CC1(O)C=CCC2CC21,63234,1596176
CC1COC2CC2C1O,95212,6415578
CC(O)CC1CNC1=O,60241,1843513
CC1CC2CC2C1(C)C,91936,6522202
CCN=c1ccocc1,32690,8783942
CCCC#CC(=O)NC,116850,1511793
CCCC1(O)C(C)C1C,118686,2845894
COCc1cc(O)c[nH]1,32874,4593707
O=C1CNCC2COC12,47598,6363425
CC1(O)CC1C1COC1,63647,1618148
C#CC1COCC(=O)O1,47383,6655201
OCC1CCOCOC1,116517,7399033
CCC#CCC(C)CC,97913,6485463
O=C1CC(O)C1CCO,120025,9977218
CC1(C)CC2=CCOC21,63754,1081248
CCN1C(=O)NC2CC21,111471,8874264
CC12CC=CC1C(=O)C2,67935,188793
C#CC1C=CCC(C)O1,92921,6332205
CC1(C)CC(=O)C1CO,109425,4020782
Cc1cc(C(C)C)no1,124550,213433
CN(C=O)c1ccc[nH]1,26433,8771663
CCC(C)C(=O)COC,117153,4536305
C#CC1(CO)NCC1=O,105589,7268550
CC(O)C(C)(C)C(C)O,58103,2207240
C#CC(O)C1CCC1O,57071,5638435
O=CNCC1C=CCC1,52308,5700117
C#CC1C(O)C(O)C1O,76317,5184254
CC(C)C1(C#N)CCN1,58697,4052683
CCC1C2OC(C)C12C,110861,1926986
CC1CCN(C)C1C#N,93873,6012375
CC(C)C1=CCCC1C,59041,1679357
Cc1cc[nH]c1NC=O,27102,1612053
CC1=CC(O)CC(=O)N1,85401,443061
CCC(O)CC(=O)CO,101586,3618672
CCC1C=CC(=O)OC1,115188,4017627
CC1=CC(C)(C#N)CC1,74289,205501
OC1(C2CC=CC2)CC1,65221,6959100
C#CC1CC(C)C(C)C1,86879,5136689
O=C1NC2CCCC2N1,45567,6158514
CCC1CC2C(C)CC12,114357,2240631
CC1CC2COCC12C,92594,5269373
CCc1ccc(CC)[nH]1,31948,2972108
C#CC1CC=C2CCC21,35599,4304413
CC1CC(C)C12COC2,86303,6507599
CC(=O)CC1CNC1=O,55969,935866
CC1CC2C=CC1C2O,91166,6610183
COC1CC2C(C#N)C12,114295,7657644
CCC1CC(=O)C1C#N,112219,1876145
CC1COC2(C#N)CC12,94751,6060450
CC(=NO)c1ccc[nH]1,22005,3426311
N#CC#CC1CCCC1,33362,5928763
CC1C(C)C2C(=O)NC12,76830,504153
CCC1OCOC1(C)C,116195,1056386
COC1CC12COC2C,113556,8186193
CC1COC12C1CCC12,94286,6767752
CC1C2CCOCC12C,84007,7246277
O=C1CC(CO)=CCO1,109291,7577289
COCC1=CC2CC2C1,119796,6913365
CC12C=CC(C=C1)C2O,79992,1610933
C#CC1(O)C=CC(O)C1,86025,6636013
O=C1CCCOCC1O,96539,7310220
Cc1cocc1C1CC1,29573,503717
C#CC1CCNC1C#N,35879,1447540
CCC1=CC(CO)CC1,115475,1508649
CC1CC(=O)OCCO1,96267,4844554
CC1CC2(COC2)CO1,94845,6589582
C#CCC(=O)C1(O)CC1,64973,7046491
C#CCOCCC(N)=O,56299,5006220
COCc1nocc1C,128829,5536820
CC(=O)NCC(C)(C)C,56141,1940414
CC(C)(O)C1NCC1=O,57475,796938
COC1C(=O)C2OCC12,111825,7766320
OCCc1c[nH]c(O)c1,33117,7463593
CCC1OC2C(C)CC12,114360,2859289
CNC1(C#N)CC2CC21,105318,9097127
CC(O)C1(C)OCC1=O,58546,1323055
CC1N(C)C(=O)C1(C)O,76328,4631305
CC1C=CC2CC1CO2,84690,7780435
CC1(C)CNC(=O)NC1,64091,3078890
N#CC(N)C1CCOC1,57105,4811609
CCC1CC2OCCC12,114890,2022409
Cc1ccoc1CCO,32725,3073747
CC#CC1(C#N)CC1C,52886,1265343
CC1CC1C1CCOC1,88860,5591906
C#CC1C(=O)CNC1=O,45955,6655133
COC12CC(O)CC1C2,107414,9332046
C1=CC2CC3(CC3)C2C1,39993,2520783
N#CC1=CCOC1CO,115991,7440477
C#CCc1cnoc1C,124963,788850
CCCC1(C(N)=O)CC1,119114,4190024
CC1C2CCC(O2)C1O,76885,453312
C1CC2C1COC21CC1,40196,3410095
CC1CC2CC1C(=O)O2,91599,6352472
CCN1CC(O)(C#N)C1,112591,8349178
N#CC1C(O)C1CCO,119946,7394655
OC1CC12CCCCC2,88208,6330454
C#CC1(C(C)C#N)CC1,56701,729838
O=C1CCC2CC2CC1,46904,5307735
CC1(O)COCCC1O,96345,32196
Cc1cnoc1C(C)C,124482,3694533
CC1CC12CNC(=O)O2,87917,6085315
CCC1=CC(C)C(C)C1,108820,4072221
c1coc(C2COC2)c1,24598,3158137
C1=C2CCCC2C2CC12,38030,3934306
N#CC1CC(=O)C=CN1,43685,4521418
OC1COCOC12CC2,96385,7350328
C1=CC2(CC2)COCC1,40273,1198440
C1CC2CCC23CC3C1,39429,1043852
OCC1COCC12CC2,116226,7578691
C#CCC1CC1CCO,120805,7417671
C#Cc1ocnc1C#N,23955,275478
CCC1C2CC(C)OC12,110877,3326981
CC(C)C1COC(=O)O1,59611,3652032
CC1C=CC2CC(O)C12,91154,7605318
CC1(C)C2CCOCC21,63181,409965
CCOC1CCC1C#N,121187,8655903
C1OC2CC3OCC1C23,39287,1989057
CC1CC1(O)C(O)C#N,56650,6926946
ON=C1C=CNC12CC2,23175,7432841
CC1CC2C(O)C(=O)C12,90417,4943173
C#Cc1ccoc1OC,31207,9883512
C#CC1(C(N)C#N)CC1,56710,6894191
CC12COCC1=CCO2,73557,2034984
CCC1(OC)CCCO1,104883,3970575
CC1C=CC(C2CC2)O1,86746,5773948
CC1C2C(O)C(C)(C)C12,78223,66916
CC1C=CN(C)C(=O)N1,85075,5319710
CCCOc1ccc[nH]1,33193,8605367
CC#CCC(O)C(C)O,53504,4107135
OC1CC1OC1COC1,89009,5267834
C#Cc1ncc(CC)[nH]1,31882,1780378
OCCC1CCOCO1,121417,7464516
CCOCC1=CCCC1,122326,8138803
CC1(O)CC1CC1CC1,63658,47057
CC1CC(O)C12CCO2,86305,6480941
COC1(C)C(C)C2CC21,103434,9171731
CC1CNC(=O)CCO1,95699,6223865
CC(C)CC1CNC1=O,60228,798503
N#CC1C(=O)CCC1O,93327,7291195
CCC#CC(C)NC=O,97610,5403987
CC(O)COCCCO,123138,2389908
CC1(O)CCC1NC=O,64243,603431
O=C1CCC2OCC2N1,47050,6634672
CCC(=O)C(C#N)CC,99484,6567230
COCC(=O)C1CCO1,117265,4753911
C#CC(C)n1ccnn1,124406,1487068
CCCC1C=C(C)CC1,121090,6809748
C(#CC1CC1)CC1CC1,36824,2374849
N#CC(=O)C1CCCC1,42319,6682025
CC1CC2(C1)CC(C)O2,89559,5900950
CC(C)C1COC1(C)C,59656,2517870
N#CCC#CC1CC1O,88250,4865220
CC1C2OCC(=O)OC12,83177,7427451
O=C1CC=C(CO)CC1,109138,7545790
C#CC1C2CC(O)C12O,90397,7331628
C#CC1=CCC(OC)C1,114930,7740729
C#CC(N)C(C#N)CC,99542,4947558
CCC1=CNC(=O)C1O,109112,3556871
CC#CC(C)C(C)OC,100701,9122165
C#CC1OC2CCC=C12,35558,3962660
CC#CC(C)CC(N)=O,52695,2441112
C#CC1C(=O)CC12CC2,43810,5335293
CN1CC(C(=O)C#N)C1,86521,8357040
C#CCC1=CC(=O)NC1,46098,7045908
CCC12CC1C(O)C2C,107013,3727456
CCOC1C=C(C)CO1,121094,8237397
COCCC12COC1C2,122311,4608130
CC1CCC(C)(CO)O1,104162,7002185
CC1CC12COCC2=O,88120,4956535
COC(C)C12CC1CO2,101128,9149156
C1OCC1C12COC1C2,39116,1996403
CC1(O)C(CO)C1CO,110096,699348
CN(C=O)CC1CCO1,61682,7835867
CC1CNC(C)(C#N)C1,93718,5923495
CC(C1CC1)C(C)(C)O,60532,3350654
CC1OCC=CCC1O,95585,5622921
CC(C)CC(=O)N(C)C,59864,2051981
CCC1=CC(=NO)CN1,22662,4235847
CC(O)C(C)C1CC1O,58250,134553
COC1CCC2(CC2)C1,115826,8835649
C1CC1C1(C2CC2)CC1,40310,742142
CC1C(=O)C(O)C12CC2,75620,2118663
N#CCC1CNC(=O)C1,46110,4737976
CC(CO)(CO)CCO,117827,1204809
O=CN1C=CC2(CC2)C1,50152,7093159
COCC(C)C(=O)C#N,117912,4718989
C1=C2CCCC23CC3C1,39025,2694873
C#CCC(C)(C#N)CC,100212,7185879
C#CC1(C(O)CO)CC1,101075,7335703
CC1COC(C#N)C1O,93639,6033256
CC1CC1CN(C)C=O,61641,4698785
c1coc(NC2CC2)n1,24137,1044027
C#CCC1CCC(O)C1,94051,7229901
N#CC1CC2OCC=C12,35560,5213504
C#CC1=CC(C)C2CC12,84045,7617983
N#CC1CCOC12CC2,35866,5661214
CC(C)CCC(C)(C)O,60338,1767933
C#CC1C(C#N)C2CC12,34896,2520296
C#CC(C)CCCOC,122912,5109795
CC12CC(O)C1C(O)C2,89296,817607
OC1CC(O)C12CCC2,86312,4955779
CC(O)(CC#N)C1CC1,57613,1791811
COCC1CC1(C)C#N,120591,5948948
CCC(=O)CC(O)CO,101567,6743260
C#CCCNC(=O)CC,99336,5321749
C#CC(=O)COCCO,122787,7572367
CC(C)C1C(C)CC1O,59109,937952
C#CC1NC(=O)C1(C)C,62526,15939
C#CC(=O)CC(=O)CO,98947,7474000
COC1(C)C=CC(=O)O1,103588,9771314
C#CC1NC(=O)C1CO,110177,7612145
C#CC1C=CCC(=O)N1,45726,5665161
CC12CCC1CN2C=O,73191,144302
C#CC1C(=O)CC1C#N,43562,5747411
CCC1OC(C#N)C1C,112520,532762
C#CC(=O)N1CC(=O)C1,42239,5754088
N#CC1CC=CCOC1,35941,4538431
NC(=O)CCC1COC1,56202,5304065
CCC1=CCCC1OC,116003,3700323
CC1C(O)C2COC12C,76761,1608138
CC(=O)C(=O)NC1CC1,53829,2544268
CC(=O)C1CC12CCO2,54977,2942867
C#CC(CC1CC1)=NO,22678,7528532
O=C1NCC2=C1CCN2,46613,5135154
C#CC(C)C(=O)C(C)O,57854,1535611
CCCC1CC12CCO2,120652,7148040
C#CCC1(C)CNC1=O,64735,68713
C#CC(C)COCCO,122889,807623
CC1OCC1C(N)C#N,57063,4400871
CC1CC(O)(C#N)C1=O,85792,6751808
CC1(C)CC1OC1CC1,63651,3201723
C#CC(CC)C(C)CO,100868,5445525
CC(O)C1CC12COC2,59429,1930909
CCC1CCOC(C)O1,116161,1393746
COC1CC1CCC#N,113983,7784687
CC1CCOC(=O)CN1,95695,7162944
CC1OCC2C(CO)C12,111682,6041345
COC1C=CC(=O)OC1,115195,6885657
CCC12CC1COCO2,107660,4241800
CC12COC1CCC2O,95281,1237364
CC(O)CC(C)(C)C#N,59945,2076722
CNC(=O)COC1CC1,99298,9815397
CC1(O)CCC=CC1=O,64311,3476498
CCC1(C#N)COC1C,105630,3489901
CC1C2C(=O)NC(=O)C12,78146,3883541
N#CC(N)C1C2CCC21,56851,5826630
CC1C2COC1C(O)C2,92444,7782220
N#CC1COCC(O)C1,95872,7513044
CCCc1cc(O)co1,32839,1395670
CC1C2CC(C)(C)CC12,80400,1900928
CC1OC2COC1C2C,92453,6789055
CC1CC2C1C2(O)CO,103276,6960946
CC1(C#N)CC=CC1O,84763,676696
COC1CN(C)C1C#N,112784,5080834
CC(O)C(C)C1(O)CC1,58235,453640
COCC1OCC=C1C,121289,6711735
OCC1OC2CCCC12,114906,7555162
O=CNCC(O)C1CC1,62123,5094119
COC12CCC(CC1)C2,108203,9220991
C#Cc1cc(C#N)no1,123305,2781340
OCC12CCCOC1C2,107680,7423669
CC12COCCC1OC2,73275,1567416
CC(C)C1(C)OCC1O,58560,3031389
C#CC12CC(C)C1C2O,77991,6187755
CCC1COCC2CC12,116316,4337674
CC1CCCC2CC2C1,96152,4511624
CC1CC1OC(C)(C)C,88948,5564407
N#CC1CC2=CCCC21,35357,5310700
O=C1NC=C2C=CCC12,45659,6213101
COC(C#N)C1(C)CC1,99616,9000795
CC1C(O)C1C1CCO1,76644,1432117
O=C1CCC2CC12CO,107599,7471202
C#CC1CC2CC2C1O,82348,4892963
C#CCC(N)(C#N)CC,100215,9954088
C#CC1(CO)OCCO1,105777,7288536
OC1C(O)C12CCCC2,76579,5851793
CC1OCCC1C1CC1,96006,5029969
OC1CC(O)C12CC2O,87407,5247009
C#CC1CC=C(C)C1O,77306,1298615
CC12C=CC(C1)C(=O)C2,68522,99485
CC(O)C1(C)COCO1,58590,45179
CC12OCC(CO1)C2O,83361,1896675
Cc1cc2ccoc2o1,28163,2146199
CC1C(C#N)CN1C=O,77219,422999
CCOC1C(O)C1CO,119988,8024824
COC(C)CC(=O)CO,101603,9732044
FC(F)(F)C12CCC1C2,133554,6705284
C1OCC2C1CC21CC1,40092,2665926
CCCC1(O)CCOC1,119002,3279286
CC12CCC(CC1O)O2,92357,566638
CC1CC2C1C2C1CC1,90479,7115199
CN1C=CCN(C)C1=O,92899,7945460
O=C1COC2CC12CO,107604,7351809
COC1CCC(=O)CO1,115222,8077965
O=C1CC=C2CCC2N1,45688,7085960
CCCC(C)C(N)C#N,117998,1775822
CCC1(C#N)C=CCC1,105711,2404469
C#CC1CC(=O)CCN1,47369,5266481
CCN(C)c1ccco1,30660,8269796
CNc1cccoc1=O,32295,9164721
CC1=CCNC(=O)NC1,75425,1063782
CCOC1C(C)OC1C,120035,7880573
CCC(C)CCCCO,122950,6527185
CCC1C2OCC12CO,111759,3319880
C#CC1COCC(=O)C1,47380,4996129
CC1CC(C)(CO)C1C,103624,4955947
CCCC1CC2CC2O1,120959,9314208
O=CNCCC1COC1,52402,7093257
OCC1CC2CC12CO,114637,7490730
CC1(C)CCC1NC=O,64235,2731770
O=C1CC(C2COC2)O1,43633,4974717
CC1=CCCC(C)(O)C1,75434,1614124
CC1(O)CC=CCC1=O,64054,949996
CC(C)CC1(C)CCO1,60057,1203083
C1=CC23CC=CC2C3C1,39535,4255163
CC(O)C(CO)C1CC1,99773,903917
COC1C(C)C2CC21C,109873,7872083
CC1C(CO)OC2CC21,114733,660085
N#CC12CCC1CC2=O,45389,4905661
CC(C)CC1NCC1=O,60231,2952930
O=C1CC2C(O)CC2O1,91291,7283687
C#CC(C)C1CC1OC,113739,8077839
OCC1CC(O)C12CC2,112756,7433391
CCCC1C=CC(=O)C1,120425,9126989
CCC1OC2C=CC1C2,114675,3285295
CC(=O)C1CC(C)(O)C1,54907,2660701
C#CCC1(C)CC=CC1,64728,16426
CC1C2CCC(C#N)C12,83205,1234502
CCOC1C(C)C1OC,119986,8675023
CC1C=CC(C(C)C)C1,59365,213542
CCC(=O)C(O)C1CC1,98288,5044557
C#CC1CNC(=O)C1O,77340,5018094
CCOC1(C)C(O)C1O,118691,8399184
CC12CCC1C(=O)OC2,72814,1896492
CC(CO)C(CO)CO,100929,2388706
C#CC(=O)c1cnoc1,130543,4877383
CCC(C)(C)NC(N)=O,100086,6743713
C#CC(C)(CO)C(N)=O,99810,2330379
CC1CCC2=C1COC2,94891,6522952
CCC1CC(=O)N1CC,112259,4180695
OCc1cncc(O)c1,32175,7528993
CCCC(=O)OCCO,121731,3364931
CC1(C)CCOCOC1,64481,202567
CCC1(N)CNC1C#N,104254,4199062
CC(O)CC1C(C)C1O,60129,8192
COc1nc(C)c(C)o1,31574,9518173
C#CC1CC1CCCC,122453,8036568
CC(NC=O)C1(O)CC1,61809,1116959
C#CC1CC1C1CC1O,88720,5666658
CC(O)CCC(C)(C)C,60342,2171409
N#CC12CC(CO1)CO2,34302,4425925
CCC1OC2CN(C)C12,114519,3003738
CC1CC(=O)C2CCC12,85310,7205530
CC1OC2C=CCC2O1,92282,5410123
CC1CC2CC2(O)C1C,91805,6161057
CC(=O)c1ccc(C)[nH]1,25793,3469729
C#CCCC1CC(=O)C1,43694,7099305
CC(O)CC1=CCCC1,60118,127539
CCC1C(CC)C1OC,110140,1758801
C#CCC1=CC(C)CC1,94030,5441938
CC1C=CC(C#N)N1C,84352,7194346
CC1=CCC(C)CC=C1,92888,6610561
c1ncn(CC2CC2)n1,123420,4084256
CC#CC12CC1CCO2,53009,3576649
CC1=CCCC(CO)C1,115969,562337
CC1CCC(=O)OC1C,93502,6610702
C1=CCC23CC2CC3C1,38819,3862822
CCC1(C)CC(=O)C1O,103562,3496535
CC1C(O)C1(C)CCO,118679,6995
COC1C=CC2(CC2)C1,114222,7813836
C#CC1CCC(=O)OC1,46145,5665199
CC1OC2C(C#N)CC12,90531,6579306
O=C1CC2CCC(O)C12,95056,7285027
CC1COC(C)(C#N)C1,93720,4631082
O=C1CC2CC(=O)C1O2,44837,5314624
CC1(CC2CCO2)CC1,65654,1221632
CC(C)C1C=CC(=O)N1,59327,2299320
CC12CC=CC1CC2O,91178,965037
CC1OC2C(=O)CC=C12,90583,6829498
C#CC(C)(C#N)NCC,117598,7929254
CCOC1CC1NC=O,120823,8549789
N#CC1NCC12CCO2,35697,4922699
O=C1CC(OCCO)C1,122412,7589214
C#CC12CCC(CO1)O2,34298,2250652
C#Cc1n[nH]cc1C#N,123317,1572151
C#CC12CCCOC1C2,34022,1937612
CC1=CCC(=O)NCC1,75117,2306893
C#CCCC1CCCO1,36727,2607557
CC1=C2CC=CC2OC1,74004,323845
C#CC1(CCO)CC1O,119222,7718436
C#CCC1CCC(=O)C1,46112,7092667
CCC1CC2(OC)CC12,114121,3377959
CC1C=CC(CO)CO1,115360,5588648
CCC1(O)C(C)OC1C,103179,3381905
CC1(CO)CC1CCO,120618,1866670
CC(C)OC(C)CC#N,60009,1445983
C#CC1C=C(C)C2CC12,74244,1817807
O=C1CC2C=CCC2C1,45307,5541367
CCN(C)C(C)(C)C#N,100652,8126774
CC1(O)CC2CC2C1O,82296,1074949
N#CC1C(=O)C2COC12,43212,5238229
CCCCc1cnoc1,126584,8081334
C#CCc1occc1N,26999,4728094
CC1CCC1(C)C1CC1,94193,6753208
CC1(C)C(CO)C1CO,110095,491295
CCC#CCC(C)(C)O,97895,6729552
CCCC1(OC)CC1C,119050,3228701
N#CC1=CCC(=O)C1O,75861,6323263
C#CC(O)CC(O)C#N,61489,5762162
C#Cc1ccnc(=O)[nH]1,24889,5981231
CCOC(C)CC(C)O,118226,8394285
CCCC(=NO)C1CC1,23146,894839
O=C1C=CNCC2CC12,43415,6695494
CC(=O)C1CCCC1O,95971,3577818
C#CC1CC2OCC1O2,35510,3912535
COC1CCOCC1=O,116410,5824753
C1=CC2C=CC(C=C1)C2,38059,1183569
N#CC1NC2CCC1C2,35523,6900656
CCC1(C(C)=O)COC1,105489,3381807
N#CC1=CC2C=CC1C2,34528,5324471
C#CC1=CCC(C)(O)C1,63996,91863
N#CC1(NC=O)CCC1,51034,5878587
N#CC1CCC2CC12O,70654,6213766
C#CC1=C(C#N)COC1,34475,859421
CCc1ccc(CO)[nH]1,31950,3786292
CC(=O)c1cocc1N,25898,2158651
C#CCC(CO)C(C)=O,102139,3900489
CC1OCC=CNC1=O,95567,6048127
COC(C)CCC(C)C,101824,9758089
O=C1CC2(COCO2)C1,43738,5182897
CC(O)C1(C#N)CC1C,58661,1587027
COC1CN(CC#N)C1,113048,6892402
O=CN1CC2CCC1C2,50351,5919732
C#CC1C(O)C2CCN12,83678,5899792
C#CC1CCC2C(O)C12,83216,4522868
CC1=CCC2(C1)CC2C,87890,6399650
C#CC1CC2CCC=C12,35556,2933358
C1=CC2CC1CCCO2,39469,3027581
CC1=CC2C(C)C2C1C,79913,245566
OCC1C2CCCOC12,111883,7447950
CC1CC2COC(C)C12,92328,6759370
O=C1CC(O)C=CC1O,85083,4997296
COC1CCC2CCC21,115953,7060505
C#CCC(O)(C#N)CC,100219,1366874
CCC1OC(=O)NC1C,112436,3573446
C#CCC1CC(=O)CO1,46121,5988089
O=C1COCCC(O)C1,96308,7228102
C1=C2CCCCC2CC1,42003,2767517
C#Cc1nc(C)c(C)[nH]1,26763,2079063
CC1CC2C(O)CC12O,89156,7181341
CCC1CCC2CC12C,115872,1708741
OC12CC1CCC1CC12,70584,4445170
COCCC1(C#N)CC1,122253,4453620
CC1CC2COC1C2=O,92428,6400402
CCc1ncn(CC)n1,126747,8028294
